ID,Case Number,Date,Block,IUCR,Primary Type,Description,Location Description,Arrest,Domestic,Beat,District,Ward,Community Area,FBI Code,X Coordinate,Y Coordinate,Year,Updated On,Latitude,Longitude,Location
12585883,JF103796,01/05/2022 07:00:00 AM,078XX S LANGLEY AVE,051A,ASSAULT,AGGRAVATED - HANDGUN,STREET,false,false,0624,006,6,69,04A,1182252,1853257,2022,10/25/2022 04:46:49 PM,41.752555017,-87.607690017,"(41.752555017, -87.607690017)"
12586380,JF103988,01/05/2022 07:00:00 AM,097XX S YATES AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,false,true,0431,004,10,51,08B,1194107,1840908,2022,10/11/2022 04:45:59 PM,41.718385691,-87.564651318,"(41.718385691, -87.564651318)"
12587986,JF107607,01/05/2022 07:00:00 AM,003XX E 71ST ST,0910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,false,false,0322,003,6,69,07,1180036,1858030,2022,10/11/2022 04:45:59 PM,41.765703646,-87.61566474,"(41.765703646, -87.61566474)"
12585075,JF104007,01/05/2022 07:00:00 AM,001XX N MASON AVE,0910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,false,false,1512,015,29,25,07,1136752,1900339,2022,10/11/2022 04:45:59 PM,41.882687859,-87.773306388,"(41.882687859, -87.773306388)"
12594120,JF110502,01/05/2022 07:00:00 AM,014XX W 122ND ST,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,false,false,0524,005,34,53,14,1169146,1823846,2022,10/11/2022 04:45:59 PM,41.672139993,-87.656565038,"(41.672139993, -87.656565038)"
12663754,JF199687,01/05/2022 07:00:00 AM,081XX S JEFFERY BLVD,1156,DECEPTIVE PRACTICE,ATTEMPT - FINANCIAL IDENTITY THEFT,RESIDENCE,false,false,0414,004,8,46,11,1190944,1851320,2022,10/11/2022 04:45:59 PM,41.747034134,-87.575900443,"(41.747034134, -87.575900443)"
12584959,JF103791,01/05/2022 07:05:00 AM,0000X W OHIO ST,0910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,false,false,1832,018,42,8,07,1176045,1904189,2022,10/11/2022 04:45:59 PM,41.892458212,-87.628905681,"(41.892458212, -87.628905681)"
12585160,JF103807,01/05/2022 07:40:00 AM,0000X E ADAMS ST,0484,BATTERY,"PROTECTED EMPLOYEE - HANDS, FISTS, FEET, NO / MINOR INJURY",SIDEWALK,false,false,0112,001,42,32,08B,1176961,1899486,2022,10/11/2022 04:45:59 PM,41.879532244,-87.625684061,"(41.879532244, -87.625684061)"
12585126,JF103822,01/05/2022 07:41:00 AM,065XX S ASHLAND AVE,0610,BURGLARY,FORCIBLE ENTRY,CHURCH / SYNAGOGUE / PLACE OF WORSHIP,false,false,0725,007,15,67,05,1166793,1861449,2022,10/25/2022 04:46:49 PM,41.775378785,-87.664107154,"(41.775378785, -87.664107154)"
12589628,JF109460,01/05/2022 08:00:00 AM,051XX S INGLESIDE AVE,2826,OTHER OFFENSE,HARASSMENT BY ELECTRONIC MEANS,APARTMENT,false,true,0233,002,5,41,26,1183414,1871193,2022,10/11/2022 04:45:59 PM,41.801746076,-87.602873516,"(41.801746076, -87.602873516)"
12586560,JF104902,01/05/2022 08:00:00 AM,040XX N HARLEM AVE,0890,THEFT,FROM BUILDING,COMMERCIAL / BUSINESS OFFICE,false,false,1632,016,38,17,06,1127340,1926019,2022,10/11/2022 04:45:59 PM,41.953320507,-87.807289826,"(41.953320507, -87.807289826)"
12596739,JF118194,01/05/2022 08:00:00 AM,012XX W OAKDALE AVE,1122,DECEPTIVE PRACTICE,COUNTERFEIT CHECK,RESIDENCE,false,false,1933,019,32,6,10,1167509,1919719,2022,10/11/2022 04:45:59 PM,41.935261484,-87.659806798,"(41.935261484, -87.659806798)"
12589087,JF108296,01/05/2022 08:00:00 AM,054XX N SHERIDAN RD,1152,DECEPTIVE PRACTICE,ILLEGAL USE CASH CARD,DEPARTMENT STORE,false,false,2023,020,48,77,11,1168658,1936265,2022,10/11/2022 04:45:59 PM,41.980639456,-87.65510293,"(41.980639456, -87.65510293)"
12590320,JF110340,01/05/2022 08:00:00 AM,004XX N MICHIGAN AVE,1120,DECEPTIVE PRACTICE,FORGERY,BANK,false,false,1834,018,42,8,10,1177357,1903444,2022,10/11/2022 04:45:59 PM,41.890384236,-87.624109917,"(41.890384236, -87.624109917)"
12585205,JF104099,01/05/2022 08:15:00 AM,048XX S CHICAGO BEACH DR,0486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,false,true,0222,002,4,39,08B,1187888,1873183,2022,10/11/2022 04:45:59 PM,41.807101267,-87.586402447,"(41.807101267, -87.586402447)"
12585501,JF104391,01/05/2022 08:15:00 AM,058XX N LEONARD AVE,0610,BURGLARY,FORCIBLE ENTRY,RESIDENCE,false,false,1622,016,39,11,05,1137254,1938852,2022,10/11/2022 04:45:59 PM,41.98836264,-87.770534604,"(41.98836264, -87.770534604)"
12585047,JF103867,01/05/2022 08:15:00 AM,011XX W 57TH ST,0460,BATTERY,SIMPLE,STREET,false,false,0712,007,16,68,08B,1169485,1866992,2022,10/11/2022 04:45:59 PM,41.790531528,-87.654078078,"(41.790531528, -87.654078078)"
12584970,JF103840,01/05/2022 08:20:00 AM,050XX W ADAMS ST,0910,MOTOR VEHICLE THEFT,AUTOMOBILE,DRIVEWAY - RESIDENTIAL,true,false,1533,015,28,25,07,1142878,1898863,2022,10/11/2022 04:45:59 PM,41.87852563,-87.750848011,"(41.87852563, -87.750848011)"
12584968,JF103844,01/05/2022 08:28:00 AM,058XX W MONTROSE AVE,1780,OFFENSE INVOLVING CHILDREN,OTHER OFFENSE,APARTMENT,false,true,1624,016,38,15,20,1136744,1928662,2022,10/11/2022 04:45:59 PM,41.960409556,-87.772655768,"(41.960409556, -87.772655768)"
12587260,JF106671,01/05/2022 08:30:00 AM,074XX S EGGLESTON AVE,0910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,false,false,0732,007,6,69,07,1174581,1855629,2022,10/11/2022 04:45:59 PM,41.759238174,-87.635730382,"(41.759238174, -87.635730382)"
12584981,JF103850,01/05/2022 08:45:00 AM,015XX W 47TH ST,0486,BATTERY,DOMESTIC BATTERY SIMPLE,PARKING LOT / GARAGE (NON RESIDENTIAL),false,true,0924,009,15,61,08B,1166997,1873568,2022,10/11/2022 04:45:59 PM,41.808630416,-87.663012912,"(41.808630416, -87.663012912)"
12586446,JF105694,01/05/2022 08:49:00 AM,102XX S MAY ST,2826,OTHER OFFENSE,HARASSMENT BY ELECTRONIC MEANS,RESIDENCE,false,false,2232,022,34,73,26,1170459,1836970,2022,10/11/2022 04:45:59 PM,41.708125979,-87.651379169,"(41.708125979, -87.651379169)"
12585033,JF103880,01/05/2022 08:50:00 AM,0000X W TERMINAL ST,0820,THEFT,$500 AND UNDER,AIRPORT TERMINAL LOWER LEVEL - NON-SECURE AREA,true,false,1653,016,41,76,06,1101811,1934419,2022,10/11/2022 04:45:59 PM,41.976762981,-87.900983721,"(41.976762981, -87.900983721)"
12584947,JF103853,01/05/2022 08:50:00 AM,021XX S WASHTENAW AVE,0820,THEFT,$500 AND UNDER,STREET,false,false,1023,010,24,30,06,1158691,1889742,2022,10/11/2022 04:45:59 PM,41.853187512,-87.693035478,"(41.853187512, -87.693035478)"
12584973,JF103882,01/05/2022 09:00:00 AM,074XX S MAPLEWOOD AVE,0910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,false,false,0835,008,18,66,07,1160663,1855309,2022,10/11/2022 04:45:59 PM,41.75865844,-87.686748326,"(41.75865844, -87.686748326)"
12588900,JF108556,01/05/2022 09:00:00 AM,042XX W KINZIE ST,0820,THEFT,$500 AND UNDER,STREET,false,false,1114,011,28,26,06,1148151,1902249,2022,10/11/2022 04:45:59 PM,41.887717361,-87.731399256,"(41.887717361, -87.731399256)"
12585884,JF104604,01/05/2022 09:00:00 AM,080XX S MARYLAND AVE,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,false,true,0631,006,8,44,14,1183300,1851819,2022,10/11/2022 04:45:59 PM,41.748584674,-87.603894252,"(41.748584674, -87.603894252)"
12604116,JF127007,01/05/2022 09:00:00 AM,0000X E GRAND AVE,0810,THEFT,OVER $500,DEPARTMENT STORE,true,false,1834,018,42,8,06,1176796,1903917,2022,10/11/2022 04:45:59 PM,41.891694878,-87.626155832,"(41.891694878, -87.626155832)"
12585238,JF104212,01/05/2022 09:30:00 AM,018XX N MASON AVE,0810,THEFT,OVER $500,STREET,false,false,2531,025,29,25,06,1136462,1911490,2022,10/25/2022 04:46:49 PM,41.9132928,-87.774104388,"(41.9132928, -87.774104388)"
12585069,JF103883,01/05/2022 09:30:00 AM,034XX S RHODES AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,false,true,0211,002,4,35,08B,1180461,1882209,2022,10/11/2022 04:45:59 PM,41.832043206,-87.613364699,"(41.832043206, -87.613364699)"
12585329,JF104372,01/05/2022 09:34:00 AM,023XX N KENNETH AVE,2820,OTHER OFFENSE,TELEPHONE THREAT,RESIDENCE,false,false,2522,025,31,20,08A,1146327,1915351,2022,10/11/2022 04:45:59 PM,41.92370554,-87.73776357,"(41.92370554, -87.73776357)"
12585086,JF103895,01/05/2022 09:41:00 AM,061XX S ST LAWRENCE AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,true,true,0313,003,20,42,08B,1181293,1864368,2022,10/11/2022 04:45:59 PM,41.783066866,-87.610862304,"(41.783066866, -87.610862304)"
12586371,JF105542,01/05/2022 10:00:00 AM,0000X W 76TH ST,2820,OTHER OFFENSE,TELEPHONE THREAT,RESIDENCE,false,true,0623,006,6,69,08A,1177050,1854598,2022,10/11/2022 04:45:59 PM,41.756353693,-87.626712676,"(41.756353693, -87.626712676)"
12589177,JF108700,01/05/2022 10:00:00 AM,069XX S PRAIRIE AVE,1562,SEX OFFENSE,AGGRAVATED CRIMINAL SEXUAL ABUSE,APARTMENT,false,false,0322,003,6,69,17,1179234,1859244,2022,10/11/2022 04:45:59 PM,41.769053315,-87.618567334,"(41.769053315, -87.618567334)"
12625874,JF153765,01/05/2022 10:00:00 AM,064XX S RICHMOND ST,0810,THEFT,OVER $500,APARTMENT,false,false,0823,008,17,66,06,1157822,1861791,2022,10/11/2022 04:45:59 PM,41.776504146,-87.696984714,"(41.776504146, -87.696984714)"
12595337,JF116447,01/05/2022 10:11:00 AM,080XX S CHAMPLAIN AVE,0610,BURGLARY,FORCIBLE ENTRY,RESIDENCE,false,false,0631,006,6,44,05,1181959,1851889,2022,10/11/2022 04:45:59 PM,41.748807853,-87.608805944,"(41.748807853, -87.608805944)"
12585074,JF103924,01/05/2022 10:12:00 AM,0000X E CHICAGO AVE,0860,THEFT,RETAIL THEFT,SMALL RETAIL STORE,false,false,1833,018,42,8,06,1176739,1905742,2022,10/11/2022 04:45:59 PM,41.896704058,-87.626309934,"(41.896704058, -87.626309934)"
12585889,JF105022,01/05/2022 10:15:00 AM,058XX N BROADWAY,0560,ASSAULT,SIMPLE,RESIDENCE,false,false,2022,020,48,77,08A,1167252,1938889,2022,10/11/2022 04:45:59 PM,41.987870213,-87.66019784,"(41.987870213, -87.66019784)"
12589501,JF105823,01/05/2022 10:20:00 AM,023XX S KEDZIE AVE,5011,OTHER OFFENSE,LICENSE VIOLATION,OTHER (SPECIFY),true,false,1024,010,12,30,26,1155392,1888340,2022,10/11/2022 04:45:59 PM,41.84940713,-87.705181621,"(41.84940713, -87.705181621)"
12585088,JF103934,01/05/2022 10:20:00 AM,068XX N MOSELLE AVE,0460,BATTERY,SIMPLE,DRIVEWAY - RESIDENTIAL,false,false,1621,016,41,12,08B,1134181,1945358,2022,10/11/2022 04:45:59 PM,42.006270496,-87.781683426,"(42.006270496, -87.781683426)"
12585093,JF103929,01/05/2022 10:20:00 AM,044XX S STATE ST,0820,THEFT,$500 AND UNDER,SIDEWALK,false,true,0215,002,3,38,06,1177012,1875695,2022,10/11/2022 04:45:59 PM,41.81424687,-87.626216085,"(41.81424687, -87.626216085)"
12585010,JF101160,01/05/2022 10:29:00 AM,050XX S DREXEL BLVD,2820,OTHER OFFENSE,TELEPHONE THREAT,APARTMENT,false,true,0222,002,4,39,08A,1183168,1871743,2022,10/11/2022 04:45:59 PM,41.803261053,-87.603758561,"(41.803261053, -87.603758561)"
12585129,JF103945,01/05/2022 10:30:00 AM,033XX N ASHLAND AVE,0820,THEFT,$500 AND UNDER,DEPARTMENT STORE,true,false,1922,019,47,6,06,1165066,1922064,2022,10/11/2022 04:45:59 PM,41.941748603,-87.668718084,"(41.941748603, -87.668718084)"
12586496,JF104872,01/05/2022 10:30:00 AM,015XX E 65TH PL,0460,BATTERY,SIMPLE,APARTMENT,false,false,0321,003,5,42,08B,1187583,1861872,2022,10/11/2022 04:45:59 PM,41.776070298,-87.587880791,"(41.776070298, -87.587880791)"
12585725,JF104801,01/05/2022 10:30:00 AM,086XX S EUCLID AVE,0810,THEFT,OVER $500,APARTMENT,false,false,0412,004,8,45,06,1190684,1848105,2022,10/11/2022 04:45:59 PM,41.738218154,-87.576956683,"(41.738218154, -87.576956683)"
12585083,JF104026,01/05/2022 10:33:00 AM,029XX S LYMAN ST,1153,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT OVER $ 300,RESIDENCE,false,false,0913,009,11,60,11,1169510,1885356,2022,10/11/2022 04:45:59 PM,41.840923698,-87.653453648,"(41.840923698, -87.653453648)"
12585084,JF103933,01/05/2022 10:41:00 AM,111XX S VERNON AVE,051A,ASSAULT,AGGRAVATED - HANDGUN,STREET,false,true,0531,005,9,49,04A,1181217,1831375,2022,10/11/2022 04:45:59 PM,41.692532002,-87.612154585,"(41.692532002, -87.612154585)"
12588249,JF107960,01/05/2022 10:45:00 AM,075XX S STONY ISLAND AVE,0460,BATTERY,SIMPLE,STREET,false,false,0411,004,8,43,08B,1188235,1855129,2022,10/11/2022 04:45:59 PM,41.757551393,-87.585705508,"(41.757551393, -87.585705508)"
12585085,JF103980,01/05/2022 10:48:00 AM,120XX S YALE AVE,0560,ASSAULT,SIMPLE,RESIDENCE,false,false,0523,005,9,53,08A,1176776,1825180,2022,10/11/2022 04:45:59 PM,41.675632865,-87.628599281,"(41.675632865, -87.628599281)"
12585266,JF104316,01/05/2022 10:58:00 AM,079XX S KENWOOD AVE,1130,DECEPTIVE PRACTICE,FRAUD OR CONFIDENCE GAME,APARTMENT,false,false,0411,004,8,45,11,1186587,1852648,2022,10/11/2022 04:45:59 PM,41.750782433,-87.591823489,"(41.750782433, -87.591823489)"
12585106,JF103948,01/05/2022 11:00:00 AM,057XX S WOLCOTT AVE,0497,BATTERY,AGGRAVATED DOMESTIC BATTERY - OTHER DANGEROUS WEAPON,STREET,false,true,0715,007,15,67,04B,1164669,1866563,2022,10/11/2022 04:45:59 PM,41.789457355,-87.671749265,"(41.789457355, -87.671749265)"
12585564,JF104545,01/05/2022 11:00:00 AM,053XX W LAWRENCE AVE,0820,THEFT,$500 AND UNDER,STREET,false,false,1623,016,45,15,06,1139690,1931308,2022,10/11/2022 04:45:59 PM,41.967617009,-87.761759776,"(41.967617009, -87.761759776)"
12665328,JF201444,01/05/2022 11:00:00 AM,046XX N CLARENDON AVE,0820,THEFT,$500 AND UNDER,PARKING LOT / GARAGE (NON RESIDENTIAL),false,false,1914,019,46,3,06,1170071,1931225,2022,10/25/2022 04:46:49 PM,41.966778749,-87.650054279,"(41.966778749, -87.650054279)"
12590329,JF110271,01/05/2022 11:00:00 AM,010XX W ARGYLE ST,2851,PUBLIC PEACE VIOLATION,ARSON THREAT,OTHER (SPECIFY),false,false,2024,020,48,3,24,1168175,1933581,2022,10/11/2022 04:45:59 PM,41.973284966,-87.656957165,"(41.973284966, -87.656957165)"
12585046,JF103958,01/05/2022 11:00:00 AM,036XX W POLK ST,0910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,false,false,1133,011,24,27,07,1152253,1896124,2022,10/11/2022 04:45:59 PM,41.870829759,-87.716496963,"(41.870829759, -87.716496963)"
12585816,JF104929,01/05/2022 11:00:00 AM,035XX S PRAIRIE AVE,0820,THEFT,$500 AND UNDER,STREET,false,false,0212,002,3,35,06,1178511,1881586,2022,10/11/2022 04:45:59 PM,41.83037827,-87.62053838,"(41.83037827, -87.62053838)"
12585115,JF104053,01/05/2022 11:02:00 AM,047XX N HERMITAGE AVE,0454,BATTERY,"AGGRAVATED P.O. - HANDS, FISTS, FEET, NO / MINOR INJURY",APARTMENT,true,false,1912,019,47,3,08B,1163944,1931552,2022,10/11/2022 04:45:59 PM,41.96780792,-87.672573016,"(41.96780792, -87.672573016)"
12585148,JF103983,01/05/2022 11:10:00 AM,001XX W ROOSEVELT RD,0460,BATTERY,SIMPLE,DEPARTMENT STORE,false,false,0123,001,25,32,08B,1175197,1895030,2022,10/11/2022 04:45:59 PM,41.867344428,-87.632294763,"(41.867344428, -87.632294763)"
12586213,JF104541,01/05/2022 11:12:00 AM,048XX N MILWAUKEE AVE,0460,BATTERY,SIMPLE,PARKING LOT / GARAGE (NON RESIDENTIAL),false,false,1623,016,45,11,08B,1139736,1931754,2022,10/11/2022 04:45:59 PM,41.968840029,-87.761579693,"(41.968840029, -87.761579693)"
12585070,JF103978,01/05/2022 11:15:00 AM,048XX N OAKLEY AVE,2093,NARCOTICS,FOUND SUSPECT NARCOTICS,APARTMENT,true,false,2031,020,47,4,18,1160154,1932075,2022,10/11/2022 04:45:59 PM,41.969322418,-87.686493998,"(41.969322418, -87.686493998)"
12585170,JF103977,01/05/2022 11:15:00 AM,035XX S STATE ST,1310,CRIMINAL DAMAGE,TO PROPERTY,COMMERCIAL / BUSINESS OFFICE,false,false,0213,002,3,35,14,1176847,1881672,2022,10/11/2022 04:45:59 PM,41.830651986,-87.62664099,"(41.830651986, -87.62664099)"
12585122,JF104009,01/05/2022 11:23:00 AM,037XX S CALUMET AVE,2820,OTHER OFFENSE,TELEPHONE THREAT,RESIDENCE,false,false,0212,002,3,35,08A,1179205,1880321,2022,10/11/2022 04:45:59 PM,41.826891184,-87.618030746,"(41.826891184, -87.618030746)"
12585601,JF103989,01/05/2022 11:30:00 AM,017XX W 35TH ST,0486,BATTERY,DOMESTIC BATTERY SIMPLE,SMALL RETAIL STORE,false,true,0912,009,12,59,08B,1165113,1881505,2022,10/11/2022 04:45:59 PM,41.830450536,-87.66969818,"(41.830450536, -87.66969818)"
12586968,JF105973,01/05/2022 11:30:00 AM,061XX N SEELEY AVE,1154,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT $300 AND UNDER,APARTMENT,false,false,2413,024,40,2,11,1161555,1940480,2022,10/11/2022 04:45:59 PM,41.992356929,-87.681107192,"(41.992356929, -87.681107192)"
12585094,JF103995,01/05/2022 11:40:00 AM,007XX N ST LOUIS AVE,2024,NARCOTICS,POSSESS - HEROIN (WHITE),ALLEY,true,false,1121,011,27,23,18,1152915,1904681,2022,10/11/2022 04:45:59 PM,41.894297977,-87.713839736,"(41.894297977, -87.713839736)"
12587622,JF106652,01/05/2022 11:54:00 AM,027XX N MANGO AVE,0890,THEFT,FROM BUILDING,RESIDENCE,false,false,2514,025,30,19,06,1137581,1917568,2022,10/11/2022 04:45:59 PM,41.929951423,-87.769846632,"(41.929951423, -87.769846632)"
12585131,JF104001,01/05/2022 11:55:00 AM,001XX N GREEN ST,1330,CRIMINAL TRESPASS,TO LAND,ABANDONED BUILDING,false,false,1224,012,27,28,26,1170698,1901446,2022,10/11/2022 04:45:59 PM,41.885050022,-87.648623237,"(41.885050022, -87.648623237)"
12585302,JF104171,01/05/2022 12:00:00 PM,020XX N SAYRE AVE,2825,OTHER OFFENSE,HARASSMENT BY TELEPHONE,RESIDENCE,false,true,2512,025,29,25,26,1129264,1912688,2022,10/11/2022 04:45:59 PM,41.916706011,-87.800521463,"(41.916706011, -87.800521463)"
12585799,JF104818,01/05/2022 12:00:00 PM,057XX S LAFLIN ST,3970,INTIMIDATION,EXTORTION,APARTMENT,false,false,0713,007,16,67,26,1167316,1866743,2022,10/11/2022 04:45:59 PM,41.789894992,-87.662038383,"(41.789894992, -87.662038383)"
12593069,JF113709,01/05/2022 12:00:00 PM,004XX E 32ND ST,1156,DECEPTIVE PRACTICE,ATTEMPT - FINANCIAL IDENTITY THEFT,RESIDENCE,false,false,0211,002,4,35,11,1179519,1883862,2022,10/11/2022 04:45:59 PM,41.836600771,-87.61677038,"(41.836600771, -87.61677038)"
12585143,JF104050,01/05/2022 12:00:00 PM,036XX N LAKE SHORE DR,1210,DECEPTIVE PRACTICE,THEFT OF LABOR / SERVICES,PARKING LOT / GARAGE (NON RESIDENTIAL),false,false,1925,019,46,6,11,1171841,1924794,2022,10/11/2022 04:45:59 PM,41.949092979,-87.643736581,"(41.949092979, -87.643736581)"
12593903,JF114695,01/05/2022 12:00:00 PM,049XX N MONITOR AVE,0810,THEFT,OVER $500,STREET,false,false,1622,016,45,11,06,1136181,1932583,2022,10/11/2022 04:45:59 PM,41.971179238,-87.774631665,"(41.971179238, -87.774631665)"
12585699,JF104049,01/05/2022 12:00:00 PM,0000X W HURON ST,0820,THEFT,$500 AND UNDER,SIDEWALK,false,false,1832,018,2,8,06,1175978,1905065,2022,10/11/2022 04:45:59 PM,41.89486351,-87.629125336,"(41.89486351, -87.629125336)"
12585786,JF104444,01/05/2022 12:00:00 PM,045XX N HAZEL ST,0460,BATTERY,SIMPLE,APARTMENT,false,false,1914,019,46,3,08B,1169442,1930522,2022,10/11/2022 04:45:59 PM,41.964863437,-87.652387549,"(41.964863437, -87.652387549)"
12588734,JF108508,01/05/2022 12:00:00 PM,013XX S SPRINGFIELD AVE,0820,THEFT,$500 AND UNDER,APARTMENT,false,false,1011,010,24,29,06,1150594,1893465,2022,10/11/2022 04:45:59 PM,41.863565708,-87.722657223,"(41.863565708, -87.722657223)"
12599210,JF120861,01/05/2022 12:00:00 PM,085XX S RHODES AVE,0820,THEFT,$500 AND UNDER,STREET,false,false,0632,006,6,44,06,1181290,1848379,2022,10/11/2022 04:45:59 PM,41.73919145,-87.611365295,"(41.73919145, -87.611365295)"
12612756,JF138044,01/05/2022 12:00:00 PM,0000X E GRAND AVE,0860,THEFT,RETAIL THEFT,DEPARTMENT STORE,false,false,1834,018,42,8,06,1176796,1903917,2022,10/11/2022 04:45:59 PM,41.891694878,-87.626155832,"(41.891694878, -87.626155832)"
12656035,JF190229,01/05/2022 12:00:00 PM,020XX W ADAMS ST,1153,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT OVER $ 300,APARTMENT,false,false,1225,012,27,28,11,1162648,1899078,2022,10/11/2022 04:45:59 PM,41.878724477,-87.678250459,"(41.878724477, -87.678250459)"
12585130,JF104012,01/05/2022 12:10:00 PM,034XX S DR MARTIN LUTHER KING JR DR,0460,BATTERY,SIMPLE,DRUG STORE,false,false,0211,002,4,35,08B,1179474,1882305,2022,10/11/2022 04:45:59 PM,41.832329279,-87.616983146,"(41.832329279, -87.616983146)"
12587380,JF104021,01/05/2022 12:10:00 PM,068XX S KOLIN AVE,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,false,false,0833,008,13,65,14,1148550,1858989,2022,10/11/2022 04:45:59 PM,41.768998243,-87.731047739,"(41.768998243, -87.731047739)"
12585303,JF104076,01/05/2022 12:15:00 PM,015XX N KEATING AVE,0910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,false,false,2533,025,37,25,07,1144445,1909765,2022,10/11/2022 04:45:59 PM,41.908412638,-87.744819677,"(41.908412638, -87.744819677)"
12585156,JF104019,01/05/2022 12:20:00 PM,065XX S OAKLEY AVE,051A,ASSAULT,AGGRAVATED - HANDGUN,STREET,false,false,0832,008,16,66,04A,1162201,1861139,2022,10/11/2022 04:45:59 PM,41.774624928,-87.680949573,"(41.774624928, -87.680949573)"
12585100,JF104015,01/05/2022 12:20:00 PM,067XX S JEFFERY BLVD,0460,BATTERY,SIMPLE,SIDEWALK,false,false,0332,003,5,43,08B,1190704,1860712,2022,10/11/2022 04:45:59 PM,41.772812361,-87.576477067,"(41.772812361, -87.576477067)"
12586903,JF105687,01/05/2022 12:29:00 PM,091XX S COLFAX AVE,0810,THEFT,OVER $500,RESIDENCE - PORCH / HALLWAY,false,false,0423,004,7,48,06,1195091,1844931,2022,10/11/2022 04:45:59 PM,41.729401004,-87.560915143,"(41.729401004, -87.560915143)"
12619436,JF146188,01/05/2022 12:30:00 PM,007XX N PULASKI RD,0810,THEFT,OVER $500,SCHOOL - PUBLIC GROUNDS,false,false,1111,011,37,23,06,1149590,1904648,2022,10/11/2022 04:45:59 PM,41.894272651,-87.726052394,"(41.894272651, -87.726052394)"
12586238,JF105389,01/05/2022 12:30:00 PM,102XX S STATE ST,0910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,false,false,0511,005,9,49,07,1178057,1837166,2022,10/11/2022 04:45:59 PM,41.708495341,-87.623549075,"(41.708495341, -87.623549075)"
12585138,JF104075,01/05/2022 12:30:00 PM,0000X W HURON ST,0820,THEFT,$500 AND UNDER,GROCERY FOOD STORE,false,false,1832,018,2,8,06,1175978,1905065,2022,10/11/2022 04:45:59 PM,41.89486351,-87.629125336,"(41.89486351, -87.629125336)"
12596914,JF118205,01/05/2022 12:30:00 PM,016XX W HARRISON ST,0281,CRIMINAL SEXUAL ASSAULT,NON-AGGRAVATED,HOSPITAL BUILDING / GROUNDS,false,false,1231,012,27,28,02,1165491,1897444,2022,10/11/2022 04:45:59 PM,41.874180626,-87.66785807,"(41.874180626, -87.66785807)"
12585523,JF104508,01/05/2022 12:30:00 PM,081XX S EXCHANGE AVE,0910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,false,false,0422,004,7,46,07,1197241,1851600,2022,10/11/2022 04:45:59 PM,41.74764805,-87.55281773,"(41.74764805, -87.55281773)"
12585107,JF104020,01/05/2022 12:35:00 PM,031XX N CLARK ST,0860,THEFT,RETAIL THEFT,DEPARTMENT STORE,true,false,1933,019,44,6,06,1170283,1920956,2022,10/11/2022 04:45:59 PM,41.93859561,-87.649576033,"(41.93859561, -87.649576033)"
12585643,JF104058,01/05/2022 12:40:00 PM,006XX W HARRISON ST,1330,CRIMINAL TRESPASS,TO LAND,OTHER COMMERCIAL TRANSPORTATION,false,false,0124,001,25,28,26,1172257,1897564,2022,10/11/2022 04:45:59 PM,41.874363279,-87.643013039,"(41.874363279, -87.643013039)"
12608799,JF132437,01/05/2022 12:45:00 PM,017XX N MARSHFIELD AVE,1153,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT OVER $ 300,,false,false,1433,014,32,24,11,1165074,1911683,2022,10/11/2022 04:45:59 PM,41.913262365,-87.668984304,"(41.913262365, -87.668984304)"
12585172,JF104121,01/05/2022 12:50:00 PM,013XX E 47TH ST,2820,OTHER OFFENSE,TELEPHONE THREAT,MEDICAL / DENTAL OFFICE,false,false,0222,002,4,39,08A,1185692,1874100,2022,10/11/2022 04:45:59 PM,41.809669669,-87.594427666,"(41.809669669, -87.594427666)"
12585744,JF104047,01/05/2022 12:50:00 PM,015XX W JONQUIL TER,0486,BATTERY,DOMESTIC BATTERY SIMPLE,OTHER (SPECIFY),false,true,2422,024,49,1,08B,1164511,1950995,2022,10/11/2022 04:45:59 PM,42.021148015,-87.669934375,"(42.021148015, -87.669934375)"
12585928,JF104932,01/05/2022 12:50:00 PM,075XX S STONY ISLAND AVE,0560,ASSAULT,SIMPLE,HOSPITAL BUILDING / GROUNDS,false,false,0411,004,8,43,08A,1188234,1855158,2022,10/11/2022 04:45:59 PM,41.757630995,-87.585708249,"(41.757630995, -87.585708249)"
